symbol,CurrentRatio_last,CurrentRatio_sec_last,CurrentRatio_third_last,DebtToEquity_last,DebtToEquity_sec_last,DebtToEquity_third_last,DebtToAssets_last,DebtToAssets_sec_last,DebtToAssets_third_last,Expenses_last,Expenses_sec_last,Expenses_third_last,Revenue_last,Revenue_sec_last,Revenue_third_last,EBIT_last,EBIT_sec_last,EBIT_third_last,EBITDA_last,EBITDA_sec_last,EBITDA_third_last,FreeCashFlow_last,FreeCashFlow_sec_last,FreeCashFlow_third_last,NetDebtToEBITDA_last,NetDebtToEBITDA_sec_last,NetDebtToEBITDA_third_last,InterestCoverageRatio_last,InterestCoverageRatio_sec_last,InterestCoverageRatio_third_last,IncomeQuality_last,IncomeQuality_sec_last,IncomeQuality_third_last,PayoutRatio_last,PayoutRatio_sec_last,PayoutRatio_third_last,SalesGeneralAndAdministrativeToRevenue_last,SalesGeneralAndAdministrativeToRevenue_sec_last,SalesGeneralAndAdministrativeToRevenue_third_last,ReturnOnTangibleAssets_last,ReturnOnTangibleAssets_sec_last,ReturnOnTangibleAssets_third_last,WorkingCapital_last,WorkingCapital_sec_last,WorkingCapital_third_last,TangibleAssetValue_last,TangibleAssetValue_sec_last,TangibleAssetValue_third_last,NetCurrentAssetValue_last,NetCurrentAssetValue_sec_last,NetCurrentAssetValue_third_last,RevenuePerShare_last,RevenuePerShare_sec_last,RevenuePerShare_third_last,InterestDebtPerShare_last,InterestDebtPerShare_sec_last,InterestDebtPerShare_third_last,ReturnOnEquity_last,ReturnOnEquity_sec_last,ReturnOnEquity_third_last,CapexPerShare_last,CapexPerShare_sec_last,CapexPerShare_third_last,QuickRatio_last,QuickRatio_sec_last,QuickRatio_third_last,CashRatio_last,CashRatio_sec_last,CashRatio_third_last,GrossProfitMargin_last,GrossProfitMargin_sec_last,GrossProfitMargin_third_last,ReturnOnAssets_last,ReturnOnAssets_sec_last,ReturnOnAssets_third_last,ReturnOnCapitalEmployed_last,ReturnOnCapitalEmployed_sec_last,ReturnOnCapitalEmployed_third_last,CompanyEquityMultiplier_last,CompanyEquityMultiplier_sec_last,CompanyEquityMultiplier_third_last,NetIncomePerEBT_last,NetIncomePerEBT_sec_last,NetIncomePerEBT_third_last,LongTermDebtToCapitalization_last,LongTermDebtToCapitalization_sec_last,LongTermDebtToCapitalization_third_last,TotalDebtToCapitalization_last,TotalDebtToCapitalization_sec_last,TotalDebtToCapitalization_third_last,FixedAssetTurnover_last,FixedAssetTurnover_sec_last,FixedAssetTurnover_third_last,OperatingCashFlowSalesRatio_last,OperatingCashFlowSalesRatio_sec_last,OperatingCashFlowSalesRatio_third_last,FreeCashFlowSalesRatio_last,FreeCashFlowSalesRatio_sec_last,FreeCashFlowSalesRatio_third_last,CashFlowCoverageRatio_last,CashFlowCoverageRatio_sec_last,CashFlowCoverageRatio_third_last,ShortTermCoverageRatio_last,ShortTermCoverageRatio_sec_last,ShortTermCoverageRatio_third_last,CapitalExpenditureCoverageRatio_last,CapitalExpenditureCoverageRatio_sec_last,CapitalExpenditureCoverageRatio_third_last,DividendPaidAndCapexCoverageRatio_last,DividendPaidAndCapexCoverageRatio_sec_last,DividendPaidAndCapexCoverageRatio_third_last,OperatingProfitMargin_last,OperatingProfitMargin_sec_last,OperatingProfitMargin_third_last,PretaxProfitMargin_last,PretaxProfitMargin_sec_last,PretaxProfitMargin_third_last,NetProfitMargin_last,NetProfitMargin_sec_last,NetProfitMargin_third_last,NIPerEBT_last,NIPerEBT_sec_last,NIPerEBT_third_last,EBTPerEBIT_last,EBTPerEBIT_sec_last,EBTPerEBIT_third_last,DebtRatio_last,DebtRatio_sec_last,DebtRatio_third_last,DebtEquityRatio_last,DebtEquityRatio_sec_last,DebtEquityRatio_third_last,CashFlowToDebtRatio_last,CashFlowToDebtRatio_sec_last,CashFlowToDebtRatio_third_last,AssetTurnover_last,AssetTurnover_sec_last,AssetTurnover_third_last,ReturnOnInvestedCapital_last,ReturnOnInvestedCapital_sec_last,ReturnOnInvestedCapital_third_last,buy
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.41406653703753,52.67303509917964,53.911559893395,,,,,,,48.49849505899901,45.75290219504325,46.65859430213694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8752018772450799,0.8686209577423007,0.8654654844786515,48.49849505899901,45.75290219504325,46.65859430213694,0.00107687423899331,-0.005842159904779565,-0.007679028176583174,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.363079064963062,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0581124954979878,,,,,,,,,,,,,,,0.001026460143183964,,,,,,56.61446855377099,55.41406653703753,52.67303509917964,,,,,,,49.84888637182184,48.49849505899901,45.75290219504325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8804972941585882,0.8752018772450799,0.8686209577423007,49.84888637182184,48.49849505899901,45.75290219504325,0.01091522659004757,0.00107687423899331,-0.005842159904779565,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.363079064963062,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0581124954979878,,,,,,,,,,,,,,,0.001026460143183964,,,,,57.87967914438503,56.61446855377099,55.41406653703753,,,,,,,51.144385026737964,49.84888637182184,48.49849505899901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8836328359587934,0.8804972941585882,0.8752018772450799,51.144385026737964,49.84888637182184,48.49849505899901,-0.00575073191133417,0.01091522659004757,0.00107687423899331,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.363079064963062,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0581124954979878,,,,,,,,,,,,,,,0.001026460143183964,,,,58.34496124031008,57.87967914438503,56.61446855377099,,,,,,,51.582687338501295,51.144385026737964,49.84888637182184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8840984078478266,0.8836328359587934,0.8804972941585882,51.582687338501295,51.144385026737964,49.84888637182184,-0.00247964934251722,-0.00575073191133417,0.01091522659004757,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.15457788347206,58.34496124031008,57.87967914438503,,,,,,,49.873959571938165,51.582687338501295,51.144385026737964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8881548299665438,0.8840984078478266,0.8836328359587934,49.873959571938165,51.582687338501295,51.144385026737964,,-0.00247964934251722,-0.00575073191133417,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.47045191193511,56.15457788347206,58.34496124031008,,,,,,,50.27809965237543,49.873959571938165,51.582687338501295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8903434973529774,0.8881548299665438,0.8840984078478266,50.27809965237543,49.873959571938165,51.582687338501295,,,-0.00247964934251722,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.94871794871795,56.47045191193511,56.15457788347206,,,,,,,49.635451505016725,50.27809965237543,49.873959571938165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8871597656717013,0.8903434973529774,0.8881548299665438,49.635451505016725,50.27809965237543,49.873959571938165,,,,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.64371584699454,55.94871794871795,56.47045191193511,,,,,,,50.42295081967213,49.635451505016725,50.27809965237543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8901773138590364,0.8871597656717013,0.8903434973529774,50.42295081967213,49.635451505016725,50.27809965237543,,,,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.130479102956166,56.64371584699454,55.94871794871795,,,,,,,50.14678899082569,50.42295081967213,49.635451505016725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8933967746622112,0.8901773138590364,0.8871597656717013,50.14678899082569,50.42295081967213,49.635451505016725,,,,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13244353182751,56.130479102956166,56.64371584699454,,,,,,,50.1570841889117,50.14678899082569,50.42295081967213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8935489181131454,0.8933967746622112,0.8901773138590364,50.1570841889117,50.14678899082569,50.42295081967213,,,,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.42627883650953,56.13244353182751,56.130479102956166,,,,,,,50.398194583751255,50.1570841889117,50.14678899082569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8931688500986544,0.8935489181131454,0.8933967746622112,50.398194583751255,50.1570841889117,50.14678899082569,,,,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.906577693040994,56.42627883650953,56.13244353182751,,,,,,,49.0047664442326,50.398194583751255,50.1570841889117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8925117627654218,0.8931688500986544,0.8935489181131454,49.0047664442326,50.398194583751255,50.1570841889117,,,,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.60127737226277,54.906577693040994,56.42627883650953,,,,,,,48.84215328467153,49.0047664442326,50.398194583751255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8945240044783851,0.8925117627654218,0.8931688500986544,48.84215328467153,49.0047664442326,50.398194583751255,,,,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.111926605504586,54.60127737226277,54.906577693040994,,,,,,,50.210091743119264,48.84215328467153,49.0047664442326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8948203132664072,0.8945240044783851,0.8925117627654218,50.210091743119264,48.84215328467153,49.0047664442326,,,,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20229681978799,56.111926605504586,54.60127737226277,,,,,,,46.27826855123675,50.210091743119264,48.84215328467153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8865178616756638,0.8948203132664072,0.8945240044783851,46.27826855123675,50.210091743119264,48.84215328467153,0.022925534960963598,,,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.97464074387151,52.20229681978799,56.111926605504586,,,,,,,45.311073541842774,46.27826855123675,50.210091743119264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888944165298576,0.8865178616756638,0.8948203132664072,45.311073541842774,46.27826855123675,50.210091743119264,0.03977389325224334,0.022925534960963598,,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.92920353982301,50.97464074387151,52.20229681978799,,,,,,,44.375703942075624,45.311073541842774,46.27826855123675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8887725178047758,0.8888944165298576,0.8865178616756638,44.375703942075624,45.311073541842774,46.27826855123675,0.05010968291665911,0.03977389325224334,0.022925534960963598,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22854914196568,49.92920353982301,50.97464074387151,,,,,,,41.646645865834635,44.375703942075624,45.311073541842774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88181082464862,0.8887725178047758,0.8888944165298576,41.646645865834635,44.375703942075624,45.311073541842774,0.044127287370530614,0.05010968291665911,0.03977389325224334,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.944150943396224,47.22854914196568,49.92920353982301,,,,,,,42.339622641509436,41.646645865834635,44.375703942075624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8831029814564115,0.88181082464862,0.8887725178047758,42.339622641509436,41.646645865834635,44.375703942075624,0.010748663101604277,0.044127287370530614,0.05010968291665911,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.85072463768116,47.944150943396224,47.22854914196568,,,,,,,42.32898550724638,42.339622641509436,41.646645865834635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8846049005058001,0.8831029814564115,0.88181082464862,42.32898550724638,42.339622641509436,41.646645865834635,0.03500873078371623,0.010748663101604277,0.044127287370530614,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.259074733096085,47.85072463768116,47.944150943396224,,,,,,,42.81209964412811,42.32898550724638,42.339622641509436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8871305527697481,0.8846049005058001,0.8831029814564115,42.81209964412811,42.32898550724638,42.339622641509436,0.0362088743329288,0.03500873078371623,0.010748663101604277,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.36363636363637,48.259074733096085,47.85072463768116,,,,,,,43.89531680440771,42.81209964412811,42.32898550724638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8892237290027345,0.8871305527697481,0.8846049005058001,43.89531680440771,42.81209964412811,42.32898550724638,0.04182879377431906,0.0362088743329288,0.03500873078371623,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.04239569313594,49.36363636363637,48.259074733096085,,,,,,,45.559892328398384,43.89531680440771,42.81209964412811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892589223325291,0.8892237290027345,0.8871305527697481,45.559892328398384,43.89531680440771,42.81209964412811,0.07685149626303507,0.04182879377431906,0.0362088743329288,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.59362808842653,51.04239569313594,49.36363636363637,,,,,,,49.226918075422624,45.559892328398384,43.89531680440771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9016971357113083,0.892589223325291,0.8892237290027345,49.226918075422624,45.559892328398384,43.89531680440771,0.04815680680482361,0.07685149626303507,0.04182879377431906,,,,,,,0.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.64014916096955,54.59362808842653,51.04239569313594,,,,,,,47.32877563704164,49.226918075422624,45.559892328398384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8991003329476493,0.9016971357113083,0.892589223325291,47.32877563704164,49.226918075422624,45.559892328398384,0.04559302447736107,0.04815680680482361,0.07685149626303507,,,,,,,1.0
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.04100461301896,52.64014916096955,54.59362808842653,,,,,,,44.42644797539723,47.32877563704164,49.226918075422624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9059041168908538,0.8991003329476493,0.9016971357113083,44.42644797539723,47.32877563704164,49.226918075422624,0.09308228344639809,0.04559302447736107,0.04815680680482361,,,,,,,1.0
